author_id,created_at.x,id,lang,text,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,verified,created_at.y,location,name,description,url,username
52626317,2021-04-21T01:41:21.000Z,1384683645550608384,es,@EPInforma @PedroAbarcaPRO Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/PHZ2obCEYv,0,0,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-21T01:40:45.000Z,1384683492513026051,es,@urriaangel @bettyflopy Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/FpaOH6VYfS,0,0,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-21T01:40:02.000Z,1384683313462394883,es,@Jesus_Enrique88 @bettyflopy Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/0xlI3v8Pwe,0,0,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-21T01:39:04.000Z,1384683070494756864,es,@Jesus_Enrique88 @bettyflopy Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/3LtxGjy0Ic,0,0,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-21T01:38:39.000Z,1384682963997184002,es,@RadioTVLiberaci @PedroAbarcaPRO Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/lWqzL0otwP,20,0,17,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-20T16:17:41.000Z,1384541792939528194,es,@FreckIed1 Recuerdan? Hoy ustedes son cómplices. Hagan bien las cosas. . @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista,0,0,0,1,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-21T01:37:27.000Z,1384682663089524739,es,@isy_pochi @bettyflopy Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/426ctknNRB,0,0,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-21T01:36:54.000Z,1384682525252100097,es,@isy_pochi @bettyflopy Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/uVBDGjxcuX,0,0,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-19T16:02:44.000Z,1384175643672207374,es,@EPInforma Apañan? . @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista,0,0,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-21T01:35:46.000Z,1384682239791976448,es,@Venusiana__ @PedroAbarcaPRO @PiensaPrensa @ChalecosAmarill @FpvrPrensa @Chile_Alerta @chileconvoca @RadioTVLiberaci @primeralineare1 Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/YLE4pDMT0e,30,1,36,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-21T01:34:10.000Z,1384681836903796736,es,@jorbritoh Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/tC250SyWH9,0,0,2,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-10T14:42:38.000Z,1380893994289336320,es,@ServelChile Atentos partidos políticos #AcusaciónConstitucional a @sebastianpinera ya. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista,0,0,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-21T01:31:56.000Z,1384681274036662275,es,@PiensaPrensa @PedroAbarcaPRO Escuchan? #AcusacionConstitucionalAPiñeraAhora. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/0Qpbvkhq68,0,0,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-21T01:28:53.000Z,1384680505510088708,es,"Entienden, no? #AcusacionConstitucionalAPiñeraAhora. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/pwLka3HqNI",0,0,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-10T14:38:06.000Z,1380892854441046021,es,@mcontreras25 @HerveRojas Atentos partidos políticos #AcusaciónConstitucional a @sebastianpinera ya. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista,0,0,1,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-20T16:23:29.000Z,1384543251168997378,es,@fer_belena @bettyflopy @DrLagomarsino No es como ustedes creen desde sus escritorios. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista,0,0,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-20T16:18:50.000Z,1384542080035430401,es,@HusarDeDignidad @ClaudiaRodHoz @FiscaliadeChile Cómplices de esta injusticia? . @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista,0,0,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-20T16:18:10.000Z,1384541914515582984,en,@PepeSolido @VAL3_TcoFcia Captan? . @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista,0,0,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-14T19:37:57.000Z,1382417864808882179,es,"@eldesconcierto Atentos partidos, estoy mas próximo a que me despidan a que jubile. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista",0,0,1,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-20T06:57:15.000Z,1384400752735571968,es,@LiliZunigaM Apañan? . @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista,0,0,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-09T03:23:31.000Z,1380360698690174978,es,@wmam71 @bettyflopy Atentos partidos políticos #AcusaciónConstitucional a @sebastianpinera ya. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista,0,0,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-09T03:23:11.000Z,1380360614476926979,es,@ximerincon @PDC_Chile @KenoOrtega @Orrego Atentos partidos políticos #AcusaciónConstitucional a @sebastianpinera ya. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista,0,0,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-19T16:02:17.000Z,1384175527737499648,es,@FernandoLealA Lean ese mensaje  @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista,0,0,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-19T15:55:29.000Z,1384173816587309067,es,#BonoClaseMediaRechazado.#bonoclasemedia2021 Uds aprobaron esa kk. Por eso rechazan @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/rZBWLd3jLp,0,1,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-09T03:20:37.000Z,1380359970017906688,es,@frajivo @ClaudiaRodHoz Atentos partidos políticos #AcusaciónConstitucional a @sebastianpinera ya. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista,0,0,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-10T14:38:58.000Z,1380893070468726784,es,@alota_silva @HerveRojas Atentos partidos políticos #AcusaciónConstitucional a @sebastianpinera ya. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista,0,0,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-10T14:38:34.000Z,1380892969172140032,es,@SenadoresDC @ximerincon @quinterosenador @DFinanciero @pulso_tw @24HorasTVN @CNNChile @PublimetroChile Atentos partidos políticos #AcusaciónConstitucional a @sebastianpinera ya. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista,0,0,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-09T03:04:27.000Z,1380355900217700353,es,@ximerincon Atentos partidos políticos #AcusaciónConstitucional a @sebastianpinera ya. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista,0,0,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-10T14:36:22.000Z,1380892415494664194,es,@latercera Atentos partidos políticos #AcusaciónConstitucional a @sebastianpinera ya. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista,0,0,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-10T14:36:11.000Z,1380892371118866434,es,@Piaval_ Atentos partidos políticos #AcusaciónConstitucional a @sebastianpinera ya. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista,0,0,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-14T19:39:05.000Z,1382418149157507079,es,@bettyflopy @eldesconcierto Estoy más cerca que me despidan que de jubiliar. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista,0,0,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-10T14:34:42.000Z,1380891997947498511,es,@Ignacio47405730 Nos tomamos las calles  #AcusaciónConstitucional a @sebastianpinera ya. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista,0,0,1,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-14T19:36:54.000Z,1382417600081190913,es,"@eldesconcierto Atentos partidos políticos, estamos claros que esa idea no prosperará. Cierto? . @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista",0,0,1,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-09T03:00:55.000Z,1380355014024175616,es,@PDC_Chile @carolinagoic Atentos partidos políticos #AcusaciónConstitucional a @sebastianpinera ya. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista,0,0,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-09T03:19:29.000Z,1380359684637536258,es,@Eventoslinea @ClaudiaRodHoz Atentos partidos políticos #AcusaciónConstitucional a @sebastianpinera ya. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista,0,0,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-09T03:21:47.000Z,1380360263564673031,es,@MichelDeLHerbe @bettyflopy Atentos partidos políticos #AcusaciónConstitucional a @sebastianpinera ya. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista,0,0,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-10T14:42:57.000Z,1380894071733039107,es,@PrimeVideoLat Atentos partidos políticos #AcusaciónConstitucional a @sebastianpinera ya. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista,0,0,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-10T14:31:47.000Z,1380891262023307266,es,@ximerincon No esperen más. Actuen partidos políticos #AcusaciónConstitucional a @sebastianpinera ya. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista,0,0,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-09T02:58:10.000Z,1380354319975907330,es,@karina_ol @ClaudiaRodHoz Atentos partidos políticos #AcusaciónConstitucional a @sebastianpinera ya. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista,0,0,1,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-09T03:07:02.000Z,1380356553266622470,es,@matiaswalkerp @ClaudiaRodHoz Atentos partidos políticos #AcusaciónConstitucional a @sebastianpinera ya. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista,1,0,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-09T02:57:39.000Z,1380354191122702337,es,@PDC_Chile @carolinagoic Atentos partidos políticos #AcusaciónConstitucional a @sebastianpinera ya. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista,0,0,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-09T03:21:00.000Z,1380360067489357827,es,@RafaelHarvey3 @ClaudiaRodHoz @sebastianpinera Atentos partidos políticos #AcusaciónConstitucional a @sebastianpinera ya. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista,1,0,1,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-09T02:57:23.000Z,1380354122084450305,es,@carolinagoic @patriciomelero Atentos partidos políticos #AcusaciónConstitucional a @sebastianpinera ya. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista,0,0,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-10T14:35:55.000Z,1380892303171186692,es,@ClaudiaRodHoz Atentos partidos políticos #AcusaciónConstitucional a @sebastianpinera ya. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista,0,0,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
52626317,2021-04-09T02:57:51.000Z,1380354240334471169,es,@viejoanarquist1 @bettyflopy Atentos partidos políticos #AcusaciónConstitucional a @sebastianpinera ya. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista,0,0,0,0,FALSE,2009-07-01T03:58:23.000Z,Chile,Eduardo Villalobos #NuevaConstitucion,Somos arquitectos de nuestro  propio destino,"",edovillalobosf
606694423,2021-04-20T22:01:43.000Z,1384628372819562498,es,"@IgualdadPartido De los mismos creadores de “esto no prendió”, “levantarse temprano para aprovechar el día” o “la baja del precio de la flores para hacer regalos” llegan “saca la X, no se darán cuentas q les están metiendo en el ojo” jajajajjaja los ctm grande",0,0,0,0,FALSE,2012-06-12T22:29:05.000Z,"Santiago, Chile",Hugo Catalán Flores #APRUEBO,"Hugo Catalán Flores, Revista Maestra Vida. Director @ODCchile Egresado de Derecho, casi Antropólogo, columnista, poeta y fotógrafo ocasional. Zurdo
voté#APRUEBO",https://t.co/iO8m5c36YC,felixkof
76411466,2021-04-17T13:47:27.000Z,1383416821127147531,es,"@IgualdadPartido Para los medios de comunicación funcionales, estas fiestas clandestinas son el ""portonazo sanitario"".
Todos los días la televisión muestra la eficiencia policíal frente a estos hechos.
Ustedes se sumarán a ese discurso oficial?",0,0,0,0,FALSE,2009-09-22T18:40:12.000Z,Aceptas críticas? Sigueme!,Raúl Morales #ChileDespertó,"Trabajo con NNA.
Para que sobrevivamos, debemos decrecer y abandonar (derrotar) el neoliberalismo.","",raul_morales
76411466,2021-04-17T13:25:32.000Z,1383411305101463564,es,"@IgualdadPartido Las fiestas clandestinas son el principal factor de la crisis sanitaria?

Después de más de un año con toque de queda, con prohibición de salír libremente (con cuidados sanitarios), con una salud mental en extremo delicada, el problema de fondo es la fiesta clandestina?",0,1,0,0,FALSE,2009-09-22T18:40:12.000Z,Aceptas críticas? Sigueme!,Raúl Morales #ChileDespertó,"Trabajo con NNA.
Para que sobrevivamos, debemos decrecer y abandonar (derrotar) el neoliberalismo.","",raul_morales
836076680024317952,2021-04-21T03:28:09.000Z,1384710520268328960,und,@edovillalobosf @Rodrigov1969 @LobaP_ @PPD_Chile @PDC_Chile @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista #RenunciaPiñera,0,0,0,0,FALSE,2017-02-27T04:53:08.000Z,"Ñuñoa, Chile",yosoyyo,"","",AreloPainelo
838835485,2021-04-14T01:17:21.000Z,1382140887673794565,es,"una columna del compañero @IvanCarrascoAlc, de @IgualdadPartido, para el debate de las izquierdas y el campo popular en tiempos de definiciones
https://t.co/cuaZj65qSf",2,0,3,0,FALSE,2012-09-22T00:58:59.000Z,"Ñuñoa, Chile",Camilo Brodsky. Concejal por Ñuñoa 2021. M 303.,"Concejal por Ñuñoa 2021. Trabajando por @AlePlacenciaC para alcaldesa, y militando en @victoriapopular","",CamiloBrodsky
