author_id,lang,created_at.x,id,text,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,url,description,name,location,verified,created_at.y,username
1206367313643089920,es,2021-04-20T21:02:40.000Z,1384613512677298178,"@jmanalich Hay comunas del barrio alto, que al parecer ya lo han usado. Bueno sería para todos, sin riesgos, si es efectivo. 👏",0,0,0,0,"",Ser yo,Carla Gambaro,"",FALSE,2019-12-16T00:16:43.000Z,carla_gambaro
1208051464234569728,es,2021-04-20T23:09:15.000Z,1384645367921324032,@Granate1984 @jmanalich @ministeriosalud @MeVacuno @DrEnriqueParis @elaval El stock que hay es para cubrir 2° dosis y rezagados.,0,0,0,0,"","",PUV,"",FALSE,2019-12-20T15:48:24.000Z,PUV12036220
1235310080653918209,es,2021-04-21T03:50:44.000Z,1384716203285942273,@Fonxo @Alberto85366967 @defensachilena @jmanalich Crecieron al 18% 🤔 .... todo muy natural,0,1,0,0,"",Me suspendieron la cuenta de 11 años por no pensar como ellos... y el Facho soy yo 😂 #RechazoNuevaConstitución ... la que sea !,M.CH.G.A 🇨🇱,"",FALSE,2020-03-04T21:04:47.000Z,norimaiden1
1249794538996215810,es,2021-04-21T01:50:46.000Z,1384686012593549312,@jmanalich @sergioulloa1 El gráfico comprueba que aquí se están pasando de la ralla con el totalitarismo. Con menos porcentaje de vacunacion otros países ya gozan de sus libertades. Esa que nos robaron xq los Estados no fueron capaces de contener la enfermedad sin sacrificar nuestra libertad,0,0,0,0,"","El camino de #Iberoamerica es la libertad💛🖤
Aquí se defiende la Libertad, propiedad privada, y  oportunidades. +inversión= +  trabajo. #NoMasPopulismoEnLatam",2 continentes🇨🇱🇪🇦,"",FALSE,2020-04-13T20:20:27.000Z,DContinentes
125401882,es,2021-04-20T20:26:59.000Z,1384604528826220551,"@jmanalich Te falto decir con cual vacuna!!!!! 
Ya que en chile la vacuna china es el 97% del total que se están utilizando
la vacuna china solonm en 19 países la están utilizando...
Y 18 países no es precisamente la vacuna número 1 la China sinovac
Da la información completa
PENCA",0,4,1,0,"","",Rodrigo Vidal Araya,"",FALSE,2010-03-22T17:57:45.000Z,rvidal88
125536472,es,2021-04-21T01:23:22.000Z,1384679116092420097,@LocoCripto @MattyLL @pdazan @sebastianpinera @jmanalich Soy totalmente objetivo en su evaluación profesional desde mi punto de vista.,0,0,0,0,https://t.co/2L7JmNFBV8,"Apasionado de la vida, obsesivo de la justicia y amante del servicio público.

Creer bien y enmudecer no es posible, San Pedro Poveda.",Luis Fuentes Cerda,"Santiago, Chile",FALSE,2010-03-23T03:18:04.000Z,LFuentesCerda
1257405600469790725,es,2021-04-21T01:57:13.000Z,1384687636141457410,@FranOrmazabal @Mister_Wolf_0 @sebastianpinera @jmanalich @arturozunigaj @DrEnriqueParis @pdazan @AlbertoDougnac Indolencia criminal de gente que sigue haciendo fiestas y le importa una raja el resto.,0,0,0,0,"",La izquierda es una pandemia,Rolaba,"",FALSE,2020-05-04T20:24:03.000Z,Rolaba1
1265345823593893889,es,2021-04-21T02:29:34.000Z,1384695776639655944,@jmanalich Programa que no vale nada sin libertad https://t.co/7dQMyNsneC,0,0,0,0,"","",Augusto José Ramón Pinochet Ugarte,"",FALSE,2020-05-26T18:15:37.000Z,AugustoJosRamn8
1273637323947806721,es,2021-04-20T21:58:42.000Z,1384627612094435332,"@jmanalich Y dale  on los boot cerdo MAÑALICH.....1,2 m me gusta....jajajajajajajajajsjajajajajsja....ni vo te la creí chancho",0,0,0,0,"","",MUYGILSINDUDAR,"",FALSE,2020-06-18T15:23:25.000Z,MANUELJORGECAS1
1273637323947806721,es,2021-04-21T00:52:14.000Z,1384671283804246016,@Catrina_Paez @GiierkevonMar @jmanalich P5T1  de los MILIKOS y PAKOS eso eres @Catrina_Paez,0,0,0,0,"","",MUYGILSINDUDAR,"",FALSE,2020-06-18T15:23:25.000Z,MANUELJORGECAS1
1289706936133394433,es,2021-04-21T00:46:24.000Z,1384669816443781121,"@jmanalich en estos mismos instantes en las calles está aplaudiendo a piñera , su gestión y la manga de inútiles que los acompañan",0,0,1,0,"",JaJaJa,JaJaJa,"",FALSE,2020-08-01T23:38:04.000Z,Ja_Ja_Jaa
1301308922465316864,es,2021-04-21T01:10:16.000Z,1384675819440775178,@jmanalich Que bien,0,0,0,0,"","",gonzalo echeverria,"",FALSE,2020-09-03T00:00:12.000Z,gonzalo71564820
1304270718184697856,es,2021-04-20T23:57:43.000Z,1384657564097343492,@jmanalich van demasiado lentos,0,0,0,0,https://t.co/gkLUejlr4d,"Ing. Informática , Especialista en IA & IOT #AprueboTooElRato #Apruebo",María Manuela DePalma,Las Condes ,FALSE,2020-09-11T04:09:26.000Z,treintonarocket
1333289711746560000,es,2021-04-21T01:16:17.000Z,1384677336034037762,"@jmanalich Sinceras felicitaciones a todo el sistema de salud que está combatiendo valientemente el Covid-19 en Chile, gracias Ministro y a todo su equipo por su excelente labor.",1,1,1,0,"",Trabajar,Hortensiapatricialopezflores,"",FALSE,2020-11-30T06:00:37.000Z,Hortens23082528
1347170593079230465,es,2021-04-20T20:31:45.000Z,1384605731815632898,@catibra @scandiskwindows @PUV12036220 @jmanalich @ministeriosalud @DrEnriqueParis @elaval En cuanto avance el calendario y se reciban nuevas dosis de las vacunas se incluirán nuevas edades al plan de vacunación,1,1,1,0,https://t.co/nvmZqECuuN,Sitio oficial del @ministeriosalud para dar respuesta a tus dudas relacionadas con el plan de vacunación contra el #COVID_19. #YoMeVacuno,Yo Me Vacuno @MinisterioSalud,Ministerio de Salud,TRUE,2021-01-07T13:18:01.000Z,MeVacuno
1355681987282014211,es,2021-04-21T01:10:42.000Z,1384675929780277248,@Perlamoralescu1 @PUV12036220 @jmanalich @ministeriosalud @MeVacuno @DrEnriqueParis @elaval O es mentira o le tocó el papel con caca.,0,0,0,0,"","Cientifico, cinéfilo y fanático de la buena cocina.",Fuegoflama,"",FALSE,2021-01-31T00:59:21.000Z,Fuegoflama1
