author_id,created_at.x,id,lang,text,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,created_at.y,username,verified,name,url,description
1292258304245325824,2021-04-20T23:55:46.000Z,1384657073024208900,es,"@Orrego @gitanilla121722 Eso no es libertad de prensa , es una tremenda falta de respeto a nuestras FFAA, que pasa si hago un paradia burlandome de los negros o de los progres o de los gay???? Segun uds es lo humor",0,0,0,0,2020-08-09T00:36:20.000Z,Vero11263,FALSE,Vero1126,"","Patriota, nacionalista, si te molesta no me interesa"
1304971919259840513,2021-04-21T01:15:35.000Z,1384677159772557315,es,"@Orrego Vuelve a comerte los mocos mejor, saco de wea",0,0,0,0,2020-09-13T02:35:41.000Z,Claudio21281441,FALSE,Claudio ivan carrasco,"","Anti comunista y Anti socialista, soy miembro del 22% informado y racional, no del 78% desinformado y emocional"
1318999515811127296,2021-04-20T23:41:35.000Z,1384653502375419910,es,"@Hmolinamilman @Orrego #ViejaLadronaYLesbiana...con mucho respeto, es una SATIRA!!!👍🦅🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱#JAKASTPRESIDENTE.",0,0,1,0,2020-10-21T19:36:20.000Z,kommander911,FALSE,#RECHACHAZO...,"",#Rechazo...A la derecha de la UDI...Hooyah.👍🦅🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱...#PajaroComunistaMeBotasteDeNuevo
1318999515811127296,2021-04-20T23:38:43.000Z,1384652782129631235,es,"@Orrego #WonMariconYLadron...Con todo respeto, es una Satira!!!👍🦅🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱#JAKASTPRESIDENTE.",0,0,1,0,2020-10-21T19:36:20.000Z,kommander911,FALSE,#RECHACHAZO...,"",#Rechazo...A la derecha de la UDI...Hooyah.👍🦅🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱...#PajaroComunistaMeBotasteDeNuevo
1329631542046568449,2021-04-21T02:18:51.000Z,1384693081405001728,es,"@Orrego Osea don Claudio para saber si voto por ud.
Ud da pie a q podamos burlarnos o hacer sketch de cualquier persona por su condición, sexo, raza, color, opiniones política, idioma etc, o de cualquier otra índole, sin algún derecho a reclamo.",0,0,0,0,2020-11-20T03:44:14.000Z,ElConstituyent5,FALSE,"El Constituyente Ilegal,","","A decir las cosas como son.
Ingeniero áreas forestales reducidas, Magíster en PVC, journalist, operador integral sistemas post."
1331738213703168002,2021-04-21T00:19:02.000Z,1384662927257522176,et,@victoraraya1461 @Orrego Kllao lakra,0,0,0,0,2020-11-25T23:15:27.000Z,Juan212041727,FALSE,"Pasta base,Peos y Sangre ☭🐍☭","",El twitter de Giovanny Andrez
1332904220094304257,2021-04-21T00:03:23.000Z,1384658988327915523,es,"@gabepfeiffer1 @Orrego Zurdo fracasado, resentido etc 🤷‍♂️🦧",0,0,0,0,2020-11-29T04:28:49.000Z,CarlosR45752680,FALSE,Carlos,"","Ingeniero Civil Industrial, no sigo a comunistas ni socialistas, cruzado de corazón \U|C/"
137923170,2021-04-21T02:00:39.000Z,1384688499891351552,es,@Orrego Recuerdo cuando el Palta Melendez imitó a Allende los weas querían matarlo,0,0,0,0,2010-04-28T04:13:46.000Z,Yokozxna,FALSE,Yokozuna,"",Nací y algún día moriré
1380706462238916616,2021-04-21T02:21:09.000Z,1384693658998480901,es,"@Orrego 
Inaceptable q los políticos d Izquierda quieran obtener el poder por medio d la destrucción del país y dañando a miles de chilenos 

Proteger y defender a delincuentes y terroristas dañando la democracia 

La verdad que ustedes los políticos son unos miserables ladrones https://t.co/SqVogXXamT https://t.co/7sBhDPb1oz",0,0,0,0,2021-04-10T02:18:00.000Z,Aespinozach22,FALSE,Anibal,"",Patriota/100% anti comunistas/amor por los animales/segunda cuenta/Defiendo a mis FFAA y Carabineros
141056512,2021-04-20T23:16:52.000Z,1384647281371230216,es,@Orrego De vería seguir comiéndose los mocos y no escribir huevadas,0,0,0,0,2010-05-07T02:33:37.000Z,Afoleon,FALSE,Jose,"",""
148487272,2021-04-21T00:53:11.000Z,1384671521487065088,es,@Orrego Y qué le parece este humor sr Borrego? https://t.co/kcLSRu8hqa,0,0,0,0,2010-05-26T20:48:42.000Z,Jaisamar,FALSE,Jaisamar,"",""
148487272,2021-04-21T00:00:38.000Z,1384658298692063242,es,"@Orrego Y pqé el periodista no podría ser un espía que esté comprando información clasificada para venderla a otros países?
Las FF.AA. tienen que realizar todas las acciones de contra inteligencia para evitar que ésto ocurra. Es su obligación.",0,0,0,0,2010-05-26T20:48:42.000Z,Jaisamar,FALSE,Jaisamar,"",""
152138306,2021-04-21T00:03:14.000Z,1384658951321620480,es,"@Orrego Esro no es Humor... Lavado de imagen a asesino de guzman tampoco...
No webee",0,0,4,0,2010-06-05T05:03:38.000Z,jpablomoya,FALSE,El nombre no puede estar en blanco,"","No soy hipster, tampoco voy al liguria, amante de la libertad, comunicador social, Conductor profesional. #nocompresadopta"
1532535480,2021-04-20T23:06:24.000Z,1384644647272828928,es,@Orrego OTRO WEON TONTO UTIL DE LA IZQUIERDA,0,0,0,0,2013-06-20T02:13:33.000Z,ricsepda,FALSE,Ricardo Sepulveda,"","Yo Rechazo la Nueva Chantatucion - Anticomu
nista, porque Trabajo y no soy FLOJO."
1548133152,2021-04-21T01:46:16.000Z,1384684882060791810,es,@Orrego El respeto Claudio es una de la base de la democracia. Hay 45.000 familias de uniformados a los cuales no les hace gracia este trato. Si no lo entiendes no te culpo!! Saludos,0,0,1,0,2013-06-26T13:03:44.000Z,patricio_colina,FALSE,Patricio,"","Comunidad, Solidaridad, Productividad y Ahorro"
155055245,2021-04-21T02:16:11.000Z,1384692408508637185,es,"@Orrego Es raro. Por que los zurdos siempre muestran la hilacha, no conocen el respeto, educación, criterio, son rascas nada que hacer. 
Siempre nivelando para abajo.",0,0,2,0,2010-06-13T00:49:57.000Z,Serakirman2019,FALSE,Sera K.,"",💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚
155307175,2021-04-21T02:58:26.000Z,1384703044433162243,es,@Orrego Debieras condenar ambas cosas !!! Populista asqueroso !!,0,0,0,0,2010-06-13T19:27:53.000Z,dockeco57,FALSE,Sergio Torres💚👮‍♀️,"",por el camino de la verdad y sin doble standard !
163251663,2021-04-21T02:10:03.000Z,1384690867823316993,es,"@Hmolinamilman @Orrego Increíble lo que usted dice, se espera un poco más de cultura y educación en una ex ministra.
“Si vis pacem, para bellum” Pluvio Favio Vegecio. si quieres la paz prepárate para la guerra.",0,0,0,0,2010-07-05T23:17:10.000Z,nobeubzu,FALSE,nora ubeda,"",aún con esperanza de un Chile mejor y en paz
163251663,2021-04-21T02:01:57.000Z,1384688827097288704,es,"@Orrego Señor Orrego  una cosa es el humor , sea este burdo o inteligente , otra es  ocupar a bufones para proclamar mentiras e instaurar el odio, ya tenemos  suficiente con las teleseries y matinales para ello.",0,0,0,0,2010-07-05T23:17:10.000Z,nobeubzu,FALSE,nora ubeda,"",aún con esperanza de un Chile mejor y en paz
166574138,2021-04-21T04:21:00.000Z,1384723821136056320,es,@Orrego Claudio es verdad este twitt?es grave pues...en Europa discuten la libertad de expresión vs la incitación al odio y colocan límites...es una regla necesaria para una sociedad democrática..cual es el límite..se debe debatir y llegar a acuerdos..las funas como libertad son buenas??,0,0,0,0,2010-07-14T14:05:22.000Z,danielvp20,FALSE,Francescoli,"",""
167455898,2021-04-21T02:21:52.000Z,1384693841979191297,es,"@Orrego y por qué cuando hacen parodias de homosexuales atacan a los humoristas de falta de respeto, homofobia  etc?? Si son parodias, ha unos los defienden con dientes y apoyan el repudio, pero en este caso a FFAA la parodia ofensiva si vale?
CC @Ejercito_Chile @bprokurica @mindefchile",0,0,0,0,2010-07-16T16:53:14.000Z,BirreteyToga,FALSE,Birrete,"",""
167455898,2021-04-21T02:14:35.000Z,1384692008208543747,es,"@Orrego Claudio Orrego La Libertad d expresión es un derecho q también tienen los ciudadanos d las FFAA 
Lo que no pueden, es deliberar (en público y respeto de temas políticos)
Aquí no fue deliberación, sino libertad de expresión (un derecho)
CC @Ejercito_Chile @mindefchile @bprokurica",0,0,0,0,2010-07-16T16:53:14.000Z,BirreteyToga,FALSE,Birrete,"",""
174700892,2021-04-21T00:28:34.000Z,1384665326395301890,es,"@NicoPreuss @BHasenlechner @bikesantiago_ @bicilascondes @MobikeCL @Orrego @marcelomena @FranHernandezC @leplancton @Mariaolacevedo @alvarocisternas @LavinJoaquin Podríamos preguntarlo por Ley de Transparencia. Si finalmente las promesas de campaña deben ser un lineamiento y criterio para las autoridades electas, y por ende fiscalizables por la ciudadanía.
Aprovechando la Semana de la Transparencia @ctransparencia https://t.co/yKPTC4WuWb",0,0,1,0,2010-08-04T16:10:37.000Z,jcienfuegos,FALSE,Jorge Cienfuegos #CienfuegosConcejal XS331,https://t.co/JBEp6atDiN,Químico farmacéutico. Liberal en rodaje (constante) y quiltro. #ElFuturoEsLiberal Presidente Regional Santiago @ColegioQFyBQ Candidato a Concejal por Las Condes
178055883,2021-04-21T02:42:00.000Z,1384698908585168897,es,@Hmolinamilman @Orrego La vieja tonta...es decir que si hubiera guerra estaría contenta con las FFAA,0,0,0,0,2010-08-13T19:14:30.000Z,psaavedrapla,FALSE,PATRICIO SAAVEDRA,"","De Independencia y de la UC. Apoyo a Carabineros.  Por una comuna + segura, sin delincuencia y narcotráfico. No a la reelección de Durán. Republicano."
18408778,2021-04-21T01:51:40.000Z,1384686241711542272,es,@Orrego así no va a votar nadie por tu triste figura AWN! https://t.co/RcpgruS6se,0,0,0,0,2008-12-27T14:56:31.000Z,donmanyo,FALSE,donmanyo,"",""
1904592740,2021-04-21T00:58:08.000Z,1384672766742482944,es,"@LavinSebastian @ggajardoc @Orrego Señor @Orrego Para que Usted Sepa es una Cuestión de RESPETO... No es solo un Sketch, Ademas Tan Fome.. Por algo lo Echaron del Kike.. Por Fomes.",0,0,0,0,2013-09-25T15:30:21.000Z,JADO_02137,FALSE,Juan Dìaz,"",De Profesión en el área Logística... Me gusta la musica de los 80.     Gracias... Totales.                  Quillota  -   Santiago CHILE 🇨🇱
1947504410,2021-04-20T23:39:48.000Z,1384653054025338880,es,@Orrego Así es y tu eres un payaso 🤡podías trabajar en un circo 🎪hdp ya robaste y se te acabó ahora quieres otro puesto político chanta de mierda 💩,0,0,0,0,2013-10-08T17:26:31.000Z,pedrocancino4,FALSE,chile libre,"",""
201325888,2021-04-20T23:15:54.000Z,1384647038567124993,es,"@Orrego Otro weón más con el mismo discurso de la ""libertad de expresión"" como se nota que se coordinan a la hora de escribir webadas... https://t.co/4fWkjElVhh",0,1,0,0,2010-10-11T16:14:41.000Z,emunozz,FALSE,Eduardo Muñoz,"",""
241791354,2021-04-20T22:56:58.000Z,1384642275985305600,es,@Orrego Y tenemos al senador Navarro a cargo de la comisión de DDHH en el @Senado_Chile 🤦 que  diría don Pepe Aldunate ???,0,0,0,0,2011-01-23T04:25:55.000Z,ReiRiquelme,FALSE,Reinaldo Riquelme,"",""
