author_id,id,created_at.x,lang,text,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,name,url,description,verified,created_at.y,location,username
766253683,1384708821457772549,2021-04-21T03:21:24.000Z,es,@Pinto04035 @ZurdoCritico @NativoPoblador @DiputadosDC @PDC_Chile @PSChile @ximerincon @paulanarvaezo Son unas gallinas🐔🐔🐔🐔🐔 pónganse bien los.calzones y  calzoncillos¡!!! Háganse hombres y mujeres... y sino No esperen votos,0,0,1,0,carola zanartu,"","",FALSE,2012-08-18T19:25:17.000Z,"",zanartu
836076680024317952,1384710520268328960,2021-04-21T03:28:09.000Z,und,@edovillalobosf @Rodrigov1969 @LobaP_ @PPD_Chile @PDC_Chile @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista #RenunciaPiñera,0,0,0,0,yosoyyo,"","",FALSE,2017-02-27T04:53:08.000Z,"Ñuñoa, Chile",AreloPainelo
84976876,1384726309574696961,2021-04-21T04:30:53.000Z,es,"Si @PSChile y @PDC_Chile ya dijeron que no apoyarán una acusación constitucional contra el pirómano que está La Moneda, lo único que nos queda es avanzar hacia el #ParoNacional",1,1,2,0,Ricardo C,"","Dr. en Biología, U. de Chile. Científico C-3
#LaMarchaMásGrandeDeChile 🇨🇱
#Apruebo",FALSE,2009-10-25T01:01:13.000Z,Santiago de Chile,Ricky_k9
84976876,1384728834994487297,2021-04-21T04:40:55.000Z,es,@vmartinezl @PSChile @PDC_Chile Y por qué no lo hizo en el primer retiro? La constitución debería defenderla siempre no a veces.,0,0,1,0,Ricardo C,"","Dr. en Biología, U. de Chile. Científico C-3
#LaMarchaMásGrandeDeChile 🇨🇱
#Apruebo",FALSE,2009-10-25T01:01:13.000Z,Santiago de Chile,Ricky_k9
853799315613118467,1384712062597804038,2021-04-21T03:34:17.000Z,es,"@rvfradiopopular es que él es @PDC_Chile ,ve todo amarillo...😁",0,0,1,0,Gabriel Jara,"","",FALSE,2017-04-17T02:36:34.000Z,"",Gabriel08804983
853799315613118467,1384711603736748032,2021-04-21T03:32:27.000Z,es,"@thecliniccl SI hay falta,el Presidente de la República @sebastianpinera abandona a los ciudadanos y él  no cumple el mandato de proteger a los ciudadanos y con sus medidas deja en indefensión a estos,solo sigue E S P E C U L A N D O y SI tiene medios...@PDC_Chile @PSChile @ProvosteYasna .👊",0,0,4,0,Gabriel Jara,"","",FALSE,2017-04-17T02:36:34.000Z,"",Gabriel08804983
87294854,1384704525865562113,2021-04-21T03:04:20.000Z,es,"@giselasaez @ifloresdiputado @DiputadosDC @PDC_Chile La DC es golpista, además los DDHH de violan desde Alwyin",0,0,1,0,P.L,"","vivimos como guerreros de una Orden peligrosa, campeones de ternura  por virtud batallamos por la supervivencia,fieles a nuestra naturaleza libre",FALSE,2009-11-03T22:04:44.000Z,"santiago de chile,chile",LOBHINO
973296053989593090,1384739430162960385,2021-04-21T05:23:02.000Z,pt,@FranOrmazabal @ignaciowalker @PDC_Chile Chupa fusil,0,0,0,0,MaKaNa1974,"","",FALSE,2018-03-12T20:33:57.000Z,"Antofagasta, Chile",Na1974Ka
98056744,1384714900883312643,2021-04-21T03:45:33.000Z,es,"@jorbritoh @PDC_Chile  y @PSChile   nuevamente demostrando sus convicciones, y qué dicen sus abanderadas presidenciales @ximerincon  @paulanarvaezo  ??",0,0,0,0,Monica Isabel,"","Veterinarian, MSc , PhD. Animal Reproduction Researcher, Full Professor/ Investigadora Reproducción Animal, Profesora Titular de la Universidad de Chile",FALSE,2009-12-20T05:22:18.000Z,"Santiago,Chile",Midlrs
99148340,1384708229213601792,2021-04-21T03:19:03.000Z,es,@BartolodelPony @PDC_Chile @PSChile Pero las bases de los partidos que han levando candidaturas no tienen la culpa de las opiniones de algunos diputados que hablan por sí solos !,0,1,0,0,CLAUDIO,"",apruebo,FALSE,2009-12-24T18:23:30.000Z,"Santiago, Metropolitana de Santiago",MoncadaclaudioQ
998456130,1384751998331981827,2021-04-21T06:12:58.000Z,und,@ZurdoCritico @DiegooneNicolas @DiputadosDC @PDC_Chile @PSChile @ximerincon @paulanarvaezo 😤😤😤😤,0,0,1,0,🌺🌺 Каролина🌷🌷,"",#PiñeraAsesino #PeorGobiernodelaHistoria#ParisAsesino #NoMasToqueDeQueda #estadoAsesino #TiranoDictador #ChileEnDictadura #RenunciaPiñera #Concepcion #jaleros,FALSE,2012-12-09T03:07:39.000Z,En la punta del cerro ,mmkakito
