author_id,id,created_at.x,lang,text,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,name,url,description,verified,created_at.y,username
1216401946803933185,1384725341684523009,2021-04-21T04:27:03.000Z,es,"@mcubillossigall @sebastianpinera Te meamos víbora ponzoñosa, Te meamos. https://t.co/RVFfhAggfN",1,0,3,0,🌵Pato del Desierto 🏜️,"","♐34/Donante/Ceratista,Gonzalista,Mercurysta/Cobreloa 🦊/ Yo no sirvo paramar/ #AntofaResiste 🔥",FALSE,2020-01-12T16:50:31.000Z,Pato_Desierto
1220026344530227201,1384714941941309441,2021-04-21T03:45:43.000Z,es,"@mcubillossigall @sebastianpinera Mujer vas caer, la Mandela se corta el cuello ella misma, su carrera política termina aquí y ahora, nadie va contra el pueblo sin pagar el precio",0,0,0,0,chi chi chi,"","contra la injusticia
para informar",FALSE,2020-01-22T16:52:21.000Z,Guasacacacon
1222936016279031809,1384724200418643968,2021-04-21T04:22:30.000Z,es,@mcubillossigall @sebastianpinera Eres una vieja csm infeliz inmunda no solo de rostro eres asquerosa de adentro de alma,0,0,0,0,El Lagarto #Aprobó 💪,"","Viva el humor sin Censuras
Para un Cambio Real Yo #Apruebo",FALSE,2020-01-30T17:34:16.000Z,ElLagar76119841
123235931,1384749269270286337,2021-04-21T06:02:07.000Z,es,"@mcubillossigall @sebastianpinera @mcubillossigall Jamás has tenido un trabajo por mérito propio. Siempre has sido la señora de, la hija de, la alumna de.
Fuiste ministra y no dejaste ningún legado, en medio ambiente duraste 5 meses, en educación no diste el ancho y renunciaste. No te da vergüenza vivir así?",0,0,0,0,pancho perez,"","Aprendí que el coraje no es la ausencia de miedo, sino el triunfo sobre él. El hombre valiente no es aquel que no siente miedo, sino el que conquista ese miedo",FALSE,2010-03-15T12:41:24.000Z,panchosp
1239974973726281730,1384713146665943050,2021-04-21T03:38:35.000Z,es,"@TamaraE_04 @mcubillossigall @sebastianpinera @Carabdechile Tomo acá te doy tu bono cabezon,aweona",0,0,0,0,𝕸𝖆𝖚𝖗𝖔,"","Gasfiter,#Yoapruebo,#Nomasafps",FALSE,2020-03-17T18:00:56.000Z,MauroVilli
1240018271853842436,1384717037080096768,2021-04-21T03:54:03.000Z,es,@mcubillossigall @sebastianpinera Cállate rata fascista. Estás podrida por dentro. Era un asco como ser humano y como mujer. Cero sensibilidad. Por eso nunca has sido feliz en tu vida.,0,0,0,0,Héctor 58,"","",FALSE,2020-03-17T20:53:43.000Z,Hctor581
125213284,1384738259469746177,2021-04-21T05:18:22.000Z,es,@mcubillossigall @sebastianpinera Ud. feliz en su casa...  los demás que se mueran...,0,0,0,0,SamTallon,"",los principios no son transables...,FALSE,2010-03-22T02:47:00.000Z,samtallon
1271609965900414976,1384744202328752130,2021-04-21T05:41:59.000Z,es,"@TamaraE_04 @mcubillossigall @sebastianpinera @Carabdechile Jajajajaja más plata para estos #ComunistasConPlaca ...
Que devuelvan lo robado estos delincuentes...
Que para droga quizás ocupen el bono que pides...
De lo contrario pide que vendan la madera robada por tus intachables #CancerVerdeDeChile.
Eres una
#PatrioRataDeCorazon https://t.co/a1o1fDRpEr",0,0,0,0,Alexis #HonorYGloriaRodrigo,"","no son 30💰...son 31años de tantos 8===D en el ojo que no me dejan ver... no a la izquierda y menos a derecha....
ESTALLIDO SOCIAL SIN BANDERA NI COLOR POLÍTICO",FALSE,2020-06-13T01:07:12.000Z,AzucarHeredero
1271609965900414976,1384743282207506432,2021-04-21T05:38:20.000Z,es,"@itajuschile @mcubillossigall El gusto de hablar por mi estos #PatrioRatas...
Pero te dejo claro que el 80% votamos 
#AprueboLesVoloLaRaja...
Así que si hablas de que Chile es ese 20% ... con ese número no les alcanzo a nada y demostrar que ya son la escoria minoritaria de Chile... https://t.co/nFFcgIUPpy",0,0,0,0,Alexis #HonorYGloriaRodrigo,"","no son 30💰...son 31años de tantos 8===D en el ojo que no me dejan ver... no a la izquierda y menos a derecha....
ESTALLIDO SOCIAL SIN BANDERA NI COLOR POLÍTICO",FALSE,2020-06-13T01:07:12.000Z,AzucarHeredero
1283221152064774144,1384711621008891905,2021-04-21T03:32:31.000Z,tl,@mcubillossigall @sebastianpinera payasa displishente,0,0,0,0,Tulio Catrillanca Chadwick Larraín,"",intolerante 🤬,FALSE,2020-07-15T02:05:49.000Z,TulioTheReal
1284192991712874498,1384710838683152384,2021-04-21T03:29:25.000Z,es,"@mcubillossigall @sebastianpinera Pa variar atornillando al revés! Señora, deje de dar jugo!! O aún no se da cuenta q con esto su propio presi sepultó a la derecha !!",0,0,0,0,Carlos Duran,"","",FALSE,2020-07-17T18:27:53.000Z,CDuranLillo
1308909101175508994,1384726134869352454,2021-04-21T04:30:12.000Z,es,"@GortariAngel @RussettiSabi @VergaraRubuo @mcubillossigall @sebastianpinera Que interesante, cuentame mas de lo que sabes.",0,0,0,0,Rodrigo C,"","Fútbol Colocolino/ Politica/ Centro Derecha. Ex CVD, Ciencias Politicas.",FALSE,2020-09-23T23:20:52.000Z,RodrigoCEsteban
1308909101175508994,1384712256672370688,2021-04-21T03:35:03.000Z,es,"@RussettiSabi @VergaraRubuo @mcubillossigall @sebastianpinera En el Mundo en donde la gente vota por las personas.
O me vas a decir que los que quieren a Pamela Jiles ven un colectivo y equipo de trabajo atrás?
El candidato Lavin sera votado por su persona, eso esta claro.",0,1,0,0,Rodrigo C,"","Fútbol Colocolino/ Politica/ Centro Derecha. Ex CVD, Ciencias Politicas.",FALSE,2020-09-23T23:20:52.000Z,RodrigoCEsteban
1308909101175508994,1384711142837297152,2021-04-21T03:30:37.000Z,es,"@RussettiSabi @VergaraRubuo @mcubillossigall @sebastianpinera Pero si la gente que NO voto por Piñera, jamas le va a creer a la Derecha.
Son los mismos adoctrinados de siempre.",0,1,0,0,Rodrigo C,"","Fútbol Colocolino/ Politica/ Centro Derecha. Ex CVD, Ciencias Politicas.",FALSE,2020-09-23T23:20:52.000Z,RodrigoCEsteban
132881848,1384734258888069121,2021-04-21T05:02:29.000Z,es,@mcubillossigall @sebastianpinera Hasta siempre Marcela. Te seguí hasta ahora. No saldré de ésta con un bono.,0,0,0,0,Rodrigo Miranda,https://t.co/5FtmTkINZ7,"Trompetista, Director y Productor Musical. Amante de la naturaleza, de la vida..",FALSE,2010-04-14T12:35:52.000Z,RodrigoMirandaF
1333227799579144193,1384713057570537472,2021-04-21T03:38:14.000Z,es,@mcubillossigall @sebastianpinera callate rata inmunda... a ver cuando sales a trabajar al mundo real y no sigues viviendo del estado... infeliz,1,0,12,0,Soa Caro de Lo Valledor 2.0,"","Hada de los Dientes, Conductora Profesional, Mi corazón es de quesillo, 
Me da vergüenza este gobierno
mi otra cuenta es... 
@SoadelasSandias",FALSE,2020-11-30T01:54:39.000Z,SoaCarolinaWM
1347767815,1384723216481099776,2021-04-21T04:18:36.000Z,es,"@mcubillossigall @sebastianpinera Gobernar,tambien significa saber interpretar el sentimiento de las personas.
El 10% es muy importante para #Chile y no entenderlo es un ejemplo se la desconexión,que tienen y eso la incluye.
Una lastima.",0,0,0,0,Sebastian Quinzan,"","#QuinzanEnElConquistadorFm 
Miercoles y Viernes 16hs Radio https://t.co/KdVIUw02pZ 
( Soy del Rechazo, por si acaso.😉)
 PRO-INOCENTES Y NO PRO-VIDA",FALSE,2013-04-12T21:18:33.000Z,elEstadistaAfta
1354520956337856512,1384722657137074178,2021-04-21T04:16:23.000Z,es,"@mcubillossigall @sebastianpinera Espero que la gente al menos aprenda y no elijan nunca a mas a la derecha.
Ya esta archicomprobado q son malos, infelices, te hacen daño, te cagan como pueden, te vuelven a cagar como quieren, te humillan, te hacen pasar hambre, te hacen que te humilles.
La maldad grande q tienen",0,0,0,0,Totto Margarette,"","Me han bajado tantas cuentas que ya ni sé quien soy. Piñera es genocida, ladrón y deforme como un plástico quemado",FALSE,2021-01-27T20:05:47.000Z,TottoMargarette
136152268,1384717791845101569,2021-04-21T03:57:03.000Z,es,"@mcubillossigall @sebastianpinera Ahí sale la Gárgola escupiendo su veneno. Debe estar feliz porque cuando el pueblo sufre ella tiene orgasmos de felicidad. 
Marcela no te vallas a morder la lengua.
Si por ella fuera podemos morir de hambre y ella feliz caminaría sobre nuestro cuerpos.",0,0,1,0,miriam Silva higuera,"","",FALSE,2010-04-23T04:39:22.000Z,lilaromana
1371330833026592768,1384712078246678528,2021-04-21T03:34:20.000Z,es,"@mcubillossigall @sebastianpinera Si Piñera no para en seco esta arremetida del Congreso, mañana se instalarán en La Moneda y gobernar el país.
Los Diputados se sebaron y hay que pararlos con el TC.",0,0,0,0,En la trinchera,"",Amigo de los amigos,FALSE,2021-03-15T05:22:30.000Z,PalmaCarin
1374580111824027648,1384752098189922304,2021-04-21T06:13:22.000Z,es,@mcubillossigall @638b0cf5307847d @sebastianpinera NO SALDRÁS ELECTA..VOMITIVA..,0,0,0,0,Miguel,"",EN JUSTICIA ESTÁ EL SEGUNDO TÍO PERMANENTE..SOLO BOOTLEG DVD..ESCUCHO UNA VEZ POR SEMANA EL VOLUMEN BRUTAL..BARÓN ROJO.,FALSE,2021-03-24T04:33:47.000Z,Miguel77462005
1423935739,1384712565788495873,2021-04-21T03:36:17.000Z,es,@itajuschile @mcubillossigall No falta los awueonaos  saco wuea,0,0,1,0,oscar,"","",FALSE,2013-05-12T19:58:17.000Z,oscargomezaraya
147588219,1384708974033969152,2021-04-21T03:22:00.000Z,es,@mcubillossigall @sebastianpinera Estay fuera,0,0,0,0,Gracias Totales.,"","",FALSE,2010-05-24T14:38:46.000Z,JANOJEDA
151570007,1384721396975259648,2021-04-21T04:11:22.000Z,es,"@mcubillossigall @sebastianpinera Y tú disfrutas ver a la gente sufrir, que sientan miedo de perder sus casas, de mirar a sus hijos y sentir angustia y la incertidumbre de cómo pagar las cuentas o no poder tener para comer además salir con terror a contagiarse y sin tener para comprar EPP. Eres mala de adentro",0,0,0,0,VamosChile!,"",#nomatemoslanuevaconstitucion antes que nazca,FALSE,2010-06-03T18:25:30.000Z,lore_cor
161839052,1384721981170491394,2021-04-21T04:13:41.000Z,es,@DiegoAgurtobe @pabloignaciogt @mcubillossigall @sebastianpinera Redactará tu constitución 🤭🤭🤭🤭🤭🤭,0,0,1,0,Javier Peón-Veiga Cervantes,"","",FALSE,2010-07-01T22:49:03.000Z,jpeonveigac
161839052,1384721816594354177,2021-04-21T04:13:02.000Z,es,@Lore_9191 @mcubillossigall @sebastianpinera Si? Será constituyente,0,0,0,0,Javier Peón-Veiga Cervantes,"","",FALSE,2010-07-01T22:49:03.000Z,jpeonveigac
161839052,1384721680602382338,2021-04-21T04:12:30.000Z,es,@EguigurenFco @mcubillossigall @sebastianpinera 1 coalición contra 7 diferentes? No se. Creo que la cagaron otros,0,0,0,0,Javier Peón-Veiga Cervantes,"","",FALSE,2010-07-01T22:49:03.000Z,jpeonveigac
161839052,1384721874379321350,2021-04-21T04:13:16.000Z,es,@pabloignaciogt @mcubillossigall @sebastianpinera No? Será constituyente,0,0,0,0,Javier Peón-Veiga Cervantes,"","",FALSE,2010-07-01T22:49:03.000Z,jpeonveigac
