author_id,id,text,created_at.x,lang,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,username,location,url,created_at.y,name,verified,description
2376126715,1384719105140400128,"@sub7ime_ @crisoldeoro @ayrana8 @maylwino @privero7 Te apuesto a que son muchísimos menos, que los que amasaron fortunas en base a corrupción, coimas, evaciones, favores y un largo etcétera",2021-04-21T04:02:16.000Z,es,0,0,1,0,nelsonpj38,"","",2014-03-07T00:09:44.000Z,Nelson Ponce Jara,FALSE,"Hacer lo mejor que pueda, en todo lo que emprendo"
2376126715,1384723378628698113,"@ElCreme @crisoldeoro @ayrana8 @maylwino @privero7 Jajaja, quién habla de negacionismo",2021-04-21T04:19:15.000Z,es,0,0,1,0,nelsonpj38,"","",2014-03-07T00:09:44.000Z,Nelson Ponce Jara,FALSE,"Hacer lo mejor que pueda, en todo lo que emprendo"
2376126715,1384720900843614209,"@ElCreme @crisoldeoro @ayrana8 @maylwino @privero7 Te pillé, estás hablando del genocida Pinochet",2021-04-21T04:09:24.000Z,es,0,2,0,0,nelsonpj38,"","",2014-03-07T00:09:44.000Z,Nelson Ponce Jara,FALSE,"Hacer lo mejor que pueda, en todo lo que emprendo"
237893188,1384715159545987074,"@RealidadNacion6 @maylwino 🔴 Su relativismo en etapas iniciales dio legitimidad a la insurrección, lopeor en una sociedad es cuando los que parecen educados ponderan tan tibiamente que terminan abriendo una caja de pandora.
Ahora quien le pone el cascabel al gato???",2021-04-21T03:46:35.000Z,es,0,0,1,0,wikireuters,"Santiago, Chile","",2011-01-13T21:57:57.000Z,andresSCL 🇨🇱,FALSE,"🇨🇱 ¡Júzgame por los enemigos que hice!.
🏅Cuando la Patria está en Peligro, Todo está permitido, excepto No Defenderla! 
⛔Enemigo del comunismo!🏴‍☠️...👊"
2549522945,1384726024630509570,@maylwino Hasta cuando estos políticos nos hacen discutir. Son todos amigos,2021-04-21T04:29:45.000Z,es,0,0,0,0,hombrepie_cl,"","",2014-05-16T04:18:57.000Z,Hombre Pie Chile,FALSE,Te pondré los pies en la tierra.
2764382381,1384728713632391168,"@maylwino Viejx de mierda defensora del genosida y apoya los robos , asesinatos de piraña ella es una corruptx y su padre otro estiércxl más , los alwin tienen las manos manchadas con sangre 🤮🤮🤮",2021-04-21T04:40:27.000Z,es,0,0,0,0,laviudanegrita,"","",2014-09-07T23:43:17.000Z,Patipela Francita ❤️🌷,FALSE,"guerrera , zurda y consecuente arriba los que luchamos por mejor Chile para todos ✊🌷"
2788035814,1384727035566870529,@maylwino Su familia si sabe de apoyo a dictadores que violaron ferozmente lis derechos humanos...no se haga la loca ahora. 😘,2021-04-21T04:33:46.000Z,es,0,0,0,0,Laqcuelga,"","",2014-09-27T21:41:23.000Z,ChapaLaPachala,FALSE,"Twiter el recreo del día...nada personal.
Un weon + , garabatero de chico. Guatero del diablo."
2937859353,1384724467298017280,@maylwino PAra que se reprime. Con este congreso nos fuimos a la cr....,2021-04-21T04:23:34.000Z,es,0,0,0,0,plfchile,"Antártica Chilena, Magallanes ","",2014-12-23T03:47:47.000Z,time does not exist,FALSE,"Todo cae por su propio peso 
 22%
Recuperemos Chile Por la razón o la fuerza. 
Nunca darse por vencido"
295983962,1384739473146224641,"@maylwino Mejor lo hace Melero, ex ministro del tirano Pinoshit en el gobierno actual 🙌",2021-04-21T05:23:12.000Z,es,0,0,0,0,cucho_lambretta,The State of Dreaming,https://t.co/XGBMCCJ9hY,2011-05-10T00:33:43.000Z,Álvaro Merino,FALSE,Fracasar requiere mucho esfuerzo.
301207371,1384715065748770817,@RealidadNacion6 @maylwino El q saquea no le hace daño al gobierno.LE HACE DAÑO AL PUEBLO  Y A LA GENTE Q MAS NECESITA  AYUDA .SY VAN A QUEMAR¿DONDE VICE??,2021-04-21T03:46:13.000Z,es,0,0,0,0,FERNANDEJORGE,CHILE,"",2011-05-19T02:21:16.000Z,JORGE FERNANDEZ,FALSE,soñador de un mundo mejor  donde se me respete como persona
3016383015,1384738846030577665,"@maylwino @eduardolirat Eres un asco de pellejo, un asco",2021-04-21T05:20:42.000Z,es,0,0,0,0,sayen_aliwe,"Villa Alemana, Chile","",2015-02-04T05:32:29.000Z,Claudia Connolly,FALSE,"Para mejorar el nivel de vida, los políticos deben aumentar la productividad asegurándose de que los trabajadores estén bien educados. EDUQUEN"
3058945432,1384710720923787264,"@maylwino Cuando lo concha de su madre viene de familia, no hay caso. Así nomás",2021-04-21T03:28:57.000Z,es,0,0,0,0,reknegado,Chile,"",2015-02-24T13:14:55.000Z,reknegado,FALSE,"Allendista. No a sociolistos, progres, dc, fachos, concertacionistas, corruptos, delincuentes y/o narcotraficantes. No creo en ninguna institución del estado."
311675668,1384713701773692929,"@maylwino @contreras572 Quedó picá, picá, la Mariana...!!",2021-04-21T03:40:47.000Z,es,0,1,3,0,mpv2017,Chile,https://t.co/oYuLMBrhIv,2011-06-05T21:20:59.000Z,MiPlaza,FALSE,Trabajador Social; #ReinserciónSocial #DDHH. Siempre por la izquierda. #TheDarkSideOfTheMoon Me gusta el vino
3255191020,1384718725291642882,@RealidadNacion6 @maylwino y usted que se dice ser la realidad nacional ¿qué opina?,2021-04-21T04:00:45.000Z,es,0,0,0,0,rodrigoechi,"Valparaíso, Chile","",2015-05-15T03:11:28.000Z,Rodrigo Contrerash,FALSE,Escritor . Profesor de lengua y literatura
3308191985,1384726475220324352,@RealidadNacion6 @maylwino Nop,2021-04-21T04:31:33.000Z,und,0,0,0,0,denise_bust,"","",2015-06-04T13:35:08.000Z,Polly Pocket💚👮‍♂️,FALSE,""
336293379,1384718468176650242,"@ChumaKramer @RealidadNacion6 @maylwino Un bot hablando desde el anonimato. Cobarde, como todos los fachos.",2021-04-21T03:59:44.000Z,es,0,2,0,0,mavileslillo,"Chillan, Chile","",2011-07-16T01:57:23.000Z,#apruebo #CC 🏳️‍🌈,FALSE,"Chillanense.  Católico. #catlover ... Siempre a la izquierda.
En todo amar y servir 🇨🇱🐈🏳️‍🌈"
336293379,1384714466508607488,@RealidadNacion6 @maylwino No solo por el 10%.por muchas otras razones. Nos aburrimos.,2021-04-21T03:43:50.000Z,es,0,1,4,0,mavileslillo,"Chillan, Chile","",2011-07-16T01:57:23.000Z,#apruebo #CC 🏳️‍🌈,FALSE,"Chillanense.  Católico. #catlover ... Siempre a la izquierda.
En todo amar y servir 🇨🇱🐈🏳️‍🌈"
3422124837,1384748958019424261,"@maylwino Shuuuuu así de imbeciles son todos nuestros representantes políticos qué pena , su papá debe estar revolcándose en su tumba",2021-04-21T06:00:53.000Z,es,0,0,0,0,MarioRa28628755,Chile,"",2015-08-14T13:30:18.000Z,Misil,FALSE,"22% , PATRIOTA, REPUBLICANO, siempre por la derecha, fuera los zurdos."
